,province,district_name,district_id,neighborhood_name,neighborhood_id
1035,ADANA,SARIÇAM,981,CERENLİ MAH.,140560
1036,ADANA,SARIÇAM,981,CİHADİYE MAH.,140581
1040,ADANA,SARIÇAM,981,DAĞCI MAH.,118896
1046,ADANA,SARIÇAM,981,DUTLUCA MAH.,140558
1047,ADANA,SARIÇAM,981,ERTUĞRULGAZİ MAH.,149954
1054,ADANA,SARIÇAM,981,ESENTEPE MAH.,118898
1065,ADANA,SARIÇAM,981,EĞECİUŞAĞI MAH.,140559
1066,ADANA,SARIÇAM,981,GÖKBUKET MAH.,140583
1067,ADANA,SARIÇAM,981,GÖZTEPE MAH.,118899
1072,ADANA,SARIÇAM,981,GÜLTEPE MAH.,118900
1118,ADANA,SARIÇAM,981,HAKKIBEYLİ MAH.,140561
1119,ADANA,SARIÇAM,981,HASANBEYLİ MAH.,140584
1121,ADANA,SARIÇAM,981,HOCALLI MAH.,140562
1122,ADANA,SARIÇAM,981,HÜRRİYET MAH.,118901
1129,ADANA,SARIÇAM,981,KARAYUSUFLU MAH.,140577
1130,ADANA,SARIÇAM,981,KARAÖMERLİ MAH.,140563
1131,ADANA,SARIÇAM,981,KARGAKEKEÇ MAH.,140564
1132,ADANA,SARIÇAM,981,KARLIK MAH.,140565
1134,ADANA,SARIÇAM,981,KAŞOBASI MAH.,140566
1135,ADANA,SARIÇAM,981,KEMALPAŞA MAH.,118903
1145,ADANA,SARIÇAM,981,KEPEZTEPE MAH.,140567
1146,ADANA,SARIÇAM,981,KILBAŞ MAH.,140568
1147,ADANA,SARIÇAM,981,KILIÇLI MAH.,140569
1152,ADANA,SARIÇAM,981,KIZILKAŞ MAH.,140570
1156,ADANA,SARIÇAM,981,KÖSEFAKILI MAH.,140578
1157,ADANA,SARIÇAM,981,KÜÇÜKBAKLALI MAH.,118904
1159,ADANA,SARIÇAM,981,MALTEPE MAH.,140571
1160,ADANA,SARIÇAM,981,MEHMET AKİF ERSOY MAH.,118905
1207,ADANA,SARIÇAM,981,MENEKŞE MAH.,140572
1209,ADANA,SARIÇAM,981,MUSTAFALAR MAH.,140573
1212,ADANA,SARIÇAM,981,MÜMİNLİ MAH.,118906
1215,ADANA,SARIÇAM,981,ORHANGAZİ MAH.,118907
1238,ADANA,SARIÇAM,981,OSMANGAZİ MAH.,126474
1258,ADANA,SARIÇAM,981,REMZİ OĞUZ ARIK MAH.,118908
1260,ADANA,SARIÇAM,981,SARIÇAM MAH.,140574
1262,ADANA,SARIÇAM,981,SOFUDEDE MAH.,118909
1267,ADANA,SARIÇAM,981,SULUCA MAH.,118902
1276,ADANA,SARIÇAM,981,TURUNÇLU MAH.,140575
1277,ADANA,SARIÇAM,981,YARIMCA MAH.,140586
1279,ADANA,SARIÇAM,981,YAVUZ SULTAN SELİM MAH.,118910
1295,ADANA,SARIÇAM,981,YAĞIZLAR MAH.,140576
1297,ADANA,SARIÇAM,981,YENİ MAH.,118911
1308,ADANA,SARIÇAM,981,YENİYAYLA MAH.,140587
1310,ADANA,SARIÇAM,981,YEŞİLTEPE MAH.,118912
1335,ADANA,SARIÇAM,981,YILDIRIM BEYAZIT MAH.,118913
1354,ADANA,SARIÇAM,981,YÜREKLİ MAH.,118914
1366,ADANA,SARIÇAM,981,ÇAMLICA MAH.,140582
1367,ADANA,SARIÇAM,981,ÇARKIPARE MAH.,118915
1385,ADANA,SARIÇAM,981,ÇAYLI MAH.,140555
1386,ADANA,SARIÇAM,981,ÇINARLI MAH.,118916
1390,ADANA,SARIÇAM,981,ÇİRİŞGEDİĞİ MAH.,140557
1391,ADANA,SARIÇAM,981,ÇİÇEKLİ MAH.,140556
1392,ADANA,SARIÇAM,981,ÜNLÜCE MAH.,140585
1393,ADANA,SARIÇAM,981,İSTİKLAL MAH.,118918
1404,ADANA,SARIÇAM,981,ŞAHİNTEPE MAH.,118919
1426,ADANA,SAİMBEYLİ,481,AKSAAĞAÇ MAH.,140159
1428,ADANA,SAİMBEYLİ,481,AVCIPINARI MAH.,140160
1429,ADANA,SAİMBEYLİ,481,AYVACIK MAH.,140161
1430,ADANA,SAİMBEYLİ,481,BEYPINARI MAH.,140162
1431,ADANA,SAİMBEYLİ,481,CUMHURLU MAH.,140164
1432,ADANA,SAİMBEYLİ,481,DEĞİRMENCİUŞAĞI MAH.,140168
1433,ADANA,SAİMBEYLİ,481,EYÜPLÜ MAH.,140169
1434,ADANA,SAİMBEYLİ,481,FATİH MAH.,78665
1438,ADANA,SAİMBEYLİ,481,GÖKMENLER MAH.,140170
1440,ADANA,SAİMBEYLİ,481,GÜRLEŞEN MAH.,140171
1441,ADANA,SAİMBEYLİ,481,HALİLBEYLİ MAH.,140172
1442,ADANA,SAİMBEYLİ,481,HİMMETLİ MAH.,140173
1444,ADANA,SAİMBEYLİ,481,KANDİLLİ MAH.,140174
1446,ADANA,SAİMBEYLİ,481,KAPAKLIKUYU MAH.,140175
1447,ADANA,SAİMBEYLİ,481,KARAKUYU MAH.,140176
1449,ADANA,SAİMBEYLİ,481,KIZILAĞAÇ MAH.,140177
1450,ADANA,SAİMBEYLİ,481,MAHMUTLU MAH.,140178
1451,ADANA,SAİMBEYLİ,481,NALTAŞ MAH.,140179
1452,ADANA,SAİMBEYLİ,481,NARLIDERE MAH.,140163
1454,ADANA,SAİMBEYLİ,481,TOPALLAR MAH.,140183
1455,ADANA,SAİMBEYLİ,481,TÜLÜ MAH.,140180
1457,ADANA,SAİMBEYLİ,481,YARDİBİ MAH.,140181
1459,ADANA,SAİMBEYLİ,481,YENİKÖY MAH.,140182
1460,ADANA,SAİMBEYLİ,481,YEŞİLBAĞLAR MAH.,78666
1462,ADANA,SAİMBEYLİ,481,ÇATAK MAH.,140165
1464,ADANA,SAİMBEYLİ,481,ÇERALAN MAH.,140166
1466,ADANA,SAİMBEYLİ,481,ÇORAK MAH.,140167
1467,ADANA,SAİMBEYLİ,481,İSLAM MAH.,78667
1470,ADANA,SEYHAN,4,2000 EVLER MAH.,78034
1500,ADANA,SEYHAN,4,AHMET REMZİ YÜREĞİR MAH.,78035
1503,ADANA,SEYHAN,4,AKKAPI MAH.,78036
1543,ADANA,SEYHAN,4,ALİDEDE MAH.,78037
1546,ADANA,SEYHAN,4,AYDINLAR MAH.,78038
1568,ADANA,SEYHAN,4,BAHÇELİEVLER MAH.,78039
1576,ADANA,SEYHAN,4,BAHÇEŞEHİR MAH.,78040
1602,ADANA,SEYHAN,4,BARBAROS MAH.,78041
1632,ADANA,SEYHAN,4,BARIŞ MAH.,78042
1655,ADANA,SEYHAN,4,BEY MAH.,78043
1676,ADANA,SEYHAN,4,BEŞOCAK MAH.,78044
1678,ADANA,SEYHAN,4,BÜYÜKDİKİLİ MAH.,78045
1680,ADANA,SEYHAN,4,BÜYÜKÇILDIRIM MAH.,78046
1681,ADANA,SEYHAN,4,CAMUZCU MAH.,78047
1683,ADANA,SEYHAN,4,CEMALPAŞA MAH.,78048
1706,ADANA,SEYHAN,4,DAĞLIOĞLU MAH.,78049
1747,ADANA,SEYHAN,4,DEMETEVLER MAH.,78050
1761,ADANA,SEYHAN,4,DENİZLİ MAH.,78051
1786,ADANA,SEYHAN,4,DERVİŞLER MAH.,78074
1787,ADANA,SEYHAN,4,DUMLUPINAR MAH.,78053
1809,ADANA,SEYHAN,4,DÖRTAĞAÇ MAH.,78075
1810,ADANA,SEYHAN,4,DÖŞEME MAH.,78054
1827,ADANA,SEYHAN,4,EMEK MAH.,78056
1840,ADANA,SEYHAN,4,FATİH MAH.,78057
1879,ADANA,SEYHAN,4,FEVZİPAŞA MAH.,78058
1904,ADANA,SEYHAN,4,GAZİPAŞA MAH.,78059
1916,ADANA,SEYHAN,4,GÖKÇELER MAH.,78060
1919,ADANA,SEYHAN,4,GÖLBAŞI MAH.,78061
1921,ADANA,SEYHAN,4,GÜLBAHÇESİ MAH.,78062
2005,ADANA,SEYHAN,4,GÜLPINAR MAH.,78063
2023,ADANA,SEYHAN,4,GÜRSELPAŞA MAH.,78064
2118,ADANA,SEYHAN,4,HADIRLI MAH.,78066
2128,ADANA,SEYHAN,4,HANEDAN MAH.,78067
2130,ADANA,SEYHAN,4,HAVUZLUBAHÇE MAH.,78068
2152,ADANA,SEYHAN,4,HURMALI MAH.,78069
2157,ADANA,SEYHAN,4,HÜRRİYET MAH.,78070
2167,ADANA,SEYHAN,4,KARAKUYU MAH.,78071
2169,ADANA,SEYHAN,4,KARASOKU MAH.,78072
2170,ADANA,SEYHAN,4,KARAYUSUFLU MAH.,78073
2172,ADANA,SEYHAN,4,KAVAKLI MAH.,78081
2178,ADANA,SEYHAN,4,KAYALIBAĞ MAH.,78082
2180,ADANA,SEYHAN,4,KAYIŞLI MAH.,78076
2182,ADANA,SEYHAN,4,KOCAVEZİR MAH.,78085
2186,ADANA,SEYHAN,4,KOYUNCU MAH.,78086
2187,ADANA,SEYHAN,4,KOZA MAH.,78090
2200,ADANA,SEYHAN,4,KURTULUŞ MAH.,78087
2225,ADANA,SEYHAN,4,KURUKÖPRÜ MAH.,78088
2226,ADANA,SEYHAN,4,KUYUMCULAR MAH.,78089
2228,ADANA,SEYHAN,4,KÖYLÜOĞLU MAH.,78077
2229,ADANA,SEYHAN,4,KÜÇÜKDİKİLİ MAH.,78055
2230,ADANA,SEYHAN,4,KÜÇÜKÇILDIRIM MAH.,78091
2231,ADANA,SEYHAN,4,MEKAN MAH.,78094
2234,ADANA,SEYHAN,4,MESTANZADE MAH.,78095
2242,ADANA,SEYHAN,4,MEYDAN MAH.,78096
2258,ADANA,SEYHAN,4,MIDIK MAH.,78097
2267,ADANA,SEYHAN,4,MÜRSELOĞLU MAH.,78078
2269,ADANA,SEYHAN,4,MİRZAÇELEBİ MAH.,78098
2279,ADANA,SEYHAN,4,MİTHATPAŞA MAH.,78099
2320,ADANA,SEYHAN,4,NAMIK KEMAL MAH.,78100
2339,ADANA,SEYHAN,4,NARLICA MAH.,78101
2359,ADANA,SEYHAN,4,ONUR MAH.,78102
2387,ADANA,SEYHAN,4,OVA MAH.,78103
2419,ADANA,SEYHAN,4,PINAR MAH.,78104
2497,ADANA,SEYHAN,4,REŞATBEY MAH.,78105
2522,ADANA,SEYHAN,4,SAKARYA MAH.,78106
2525,ADANA,SEYHAN,4,SALMANBEYLİ MAH.,78079
2526,ADANA,SEYHAN,4,SARIHAMZALI MAH.,78107
2546,ADANA,SEYHAN,4,SARIHUĞLAR MAH.,78108
2547,ADANA,SEYHAN,4,SARIYAKUP MAH.,78109
2550,ADANA,SEYHAN,4,SERİNEVLER MAH.,78110
2552,ADANA,SEYHAN,4,SUCUZADE MAH.,78111
2562,ADANA,SEYHAN,4,SÖĞÜTLÜ MAH.,78112
2572,ADANA,SEYHAN,4,SÜMER MAH.,78113
2611,ADANA,SEYHAN,4,TELLİDERE MAH.,78114
2663,ADANA,SEYHAN,4,TEPEBAĞ MAH.,78115
2665,ADANA,SEYHAN,4,TÜRKOCAĞI MAH.,78116
2668,ADANA,SEYHAN,4,ULUCAMİİ MAH.,78117
2669,ADANA,SEYHAN,4,UÇAK MAH.,78118
2687,ADANA,SEYHAN,4,YALMANLI MAH.,78119
2689,ADANA,SEYHAN,4,YENİ  MAH.,78120
2693,ADANA,SEYHAN,4,YENİBARAJ MAH.,78121
2717,ADANA,SEYHAN,4,YENİBEY MAH.,78122
2739,ADANA,SEYHAN,4,YENİDAM MAH.,78123
2740,ADANA,SEYHAN,4,YEŞİLEVLER MAH.,78124
2755,ADANA,SEYHAN,4,YEŞİLOBA MAH.,78125
2784,ADANA,SEYHAN,4,YEŞİLYURT MAH.,78126
2919,ADANA,SEYHAN,4,YEŞİLYUVA MAH.,78127
2929,ADANA,SEYHAN,4,YOLGEÇEN MAH.,78128
2930,ADANA,SEYHAN,4,ZEYTİNLİ MAH.,78129
2933,ADANA,SEYHAN,4,ZİYAPAŞA MAH.,78130
2951,ADANA,SEYHAN,4,ÇAPUTÇU MAH.,78080
2952,ADANA,SEYHAN,4,ÇINARLI MAH.,78133
2957,ADANA,SEYHAN,4,İSMETPAŞA MAH.,78134
2991,ADANA,SEYHAN,4,İSTİKLAL MAH.,78135
3003,ADANA,SEYHAN,4,ŞAKİRPAŞA MAH.,78136
3025,ADANA,SEYHAN,4,ŞEHİTDURAN MAH.,78137
3035,ADANA,TUFANBEYLİ,580,AKPINAR MAH.,140186
3036,ADANA,TUFANBEYLİ,580,AKÇAL MAH.,140185
3037,ADANA,TUFANBEYLİ,580,AYVAT MAH.,140187
3039,ADANA,TUFANBEYLİ,580,BOLATPINARI MAH.,140208
3040,ADANA,TUFANBEYLİ,580,BOZGÜNEY MAH.,140184
3043,ADANA,TUFANBEYLİ,580,CUMHURİYET MAH.,78693
3048,ADANA,TUFANBEYLİ,580,DAMLALI MAH.,140191
3049,ADANA,TUFANBEYLİ,580,DEMİROLUK MAH.,140192
3050,ADANA,TUFANBEYLİ,580,DOĞANBEYLİ MAH.,140193
3053,ADANA,TUFANBEYLİ,580,DOĞANLI MAH.,140194
3055,ADANA,TUFANBEYLİ,580,ELEMANLI MAH.,140188
3057,ADANA,TUFANBEYLİ,580,EVCİ MAH.,140195
3058,ADANA,TUFANBEYLİ,580,FATMAKUYU MAH.,140196
3059,ADANA,TUFANBEYLİ,580,GÜZELİM MAH.,140197
3060,ADANA,TUFANBEYLİ,580,HANYERİ MAH.,140198
3061,ADANA,TUFANBEYLİ,580,KARSAVRAN MAH.,140200
3062,ADANA,TUFANBEYLİ,580,KAYAPINAR MAH.,140201
3063,ADANA,TUFANBEYLİ,580,KAYARCIK MAH.,140202
3066,ADANA,TUFANBEYLİ,580,KOCCAĞIZ MAH.,140204
3067,ADANA,TUFANBEYLİ,580,KİRAZLIYURT MAH.,140203
3068,ADANA,TUFANBEYLİ,580,ORTAKÖY MAH.,140205
3069,ADANA,TUFANBEYLİ,580,PEKMEZLİ MAH.,140206
3072,ADANA,TUFANBEYLİ,580,PINARLAR MAH.,140207
3073,ADANA,TUFANBEYLİ,580,TAŞPINAR MAH.,140210
3074,ADANA,TUFANBEYLİ,580,TOZLU MAH.,140211
3075,ADANA,TUFANBEYLİ,580,YAMANLI MAH.,140212
3077,ADANA,TUFANBEYLİ,580,YENİCAMİ MAH.,78694
3080,ADANA,TUFANBEYLİ,580,YEŞİLOVA MAH.,140213
3081,ADANA,TUFANBEYLİ,580,ÇATALÇAM MAH.,140189
3084,ADANA,TUFANBEYLİ,580,ÇUKURKIŞLA MAH.,140190
3086,ADANA,TUFANBEYLİ,580,İSTİKLAL MAH.,78695
3091,ADANA,TUFANBEYLİ,580,İĞDEBEL MAH.,140199
3092,ADANA,TUFANBEYLİ,580,ŞAR MAH.,140209
3094,ADANA,YUMURTALIK,627,AKDENİZ MAH.,78727
3098,ADANA,YUMURTALIK,627,AKYUVA MAH.,78728
3100,ADANA,YUMURTALIK,627,ASMALI MAH.,140217
3103,ADANA,YUMURTALIK,627,AYAS MAH.,78729
3105,ADANA,YUMURTALIK,627,AYVALIK MAH.,140218
3107,ADANA,YUMURTALIK,627,DEMİRTAŞ MAH.,140219
3109,ADANA,YUMURTALIK,627,DEVECİUŞAĞI MAH.,140220
3111,ADANA,YUMURTALIK,627,DEVRİŞİYE MAH.,78730
3113,ADANA,YUMURTALIK,627,GÖLOVASI MAH.,140221
3115,ADANA,YUMURTALIK,627,HAMZALI MAH.,140222
3116,ADANA,YUMURTALIK,627,HAYLAZLI MAH.,140223
3117,ADANA,YUMURTALIK,627,KALDIRIM MAH.,140214
3120,ADANA,YUMURTALIK,627,KALEMLİ MAH.,140224
3121,ADANA,YUMURTALIK,627,KEMALPAŞA MAH.,78731
3124,ADANA,YUMURTALIK,627,KESMEBURUN MAH.,140225
3125,ADANA,YUMURTALIK,627,KIRMIZIDAM MAH.,140226
3126,ADANA,YUMURTALIK,627,KUZUPINARI MAH.,140547
3130,ADANA,YUMURTALIK,627,NARLIÖREN MAH.,140548
3131,ADANA,YUMURTALIK,627,SUGÖZÜ MAH.,140549
3133,ADANA,YUMURTALIK,627,YENİKÖY MAH.,140550
3134,ADANA,YUMURTALIK,627,YEŞİLKÖY MAH.,140215
3138,ADANA,YUMURTALIK,627,YUMURTALIK MAH.,140551
3139,ADANA,YUMURTALIK,627,ZEYTİNBELİ MAH.,140216
3142,ADANA,YUMURTALIK,627,ÖREN MAH.,78732
3144,ADANA,YÜREĞİR,641,19 MAYIS MAH.,78140
3172,ADANA,YÜREĞİR,641,ABDİOĞLU CUMHURİYET MAH.,78141
3175,ADANA,YÜREĞİR,641,AKARCALI MAH.,149559
3180,ADANA,YÜREĞİR,641,AKDAM MAH.,78142
3181,ADANA,YÜREĞİR,641,AKDENİZ MAH.,78143
3193,ADANA,YÜREĞİR,641,AKINCILAR MAH.,78144
3210,ADANA,YÜREĞİR,641,AKPINAR MAH.,138323
3212,ADANA,YÜREĞİR,641,ALİHOCALI MAH.,78145
3214,ADANA,YÜREĞİR,641,ANADOLU MAH.,78146
3227,ADANA,YÜREĞİR,641,ATAKENT MAH.,78147
3267,ADANA,YÜREĞİR,641,ATATÜRK MAH.,78148
3270,ADANA,YÜREĞİR,641,AYDINCIK MAH.,78149
3271,ADANA,YÜREĞİR,641,AĞZIBÜYÜK MAH.,78150
3272,ADANA,YÜREĞİR,641,BAHÇELİEVLER MAH.,78151
3285,ADANA,YÜREĞİR,641,BAŞAK MAH.,78152
3294,ADANA,YÜREĞİR,641,BELÖREN MAH.,138609
3296,ADANA,YÜREĞİR,641,BEYKÖY MAH.,78153
3297,ADANA,YÜREĞİR,641,BÜYÜKKAPILI MAH.,78154
3298,ADANA,YÜREĞİR,641,CAMİLİ MAH.,125465
3301,ADANA,YÜREĞİR,641,CIRIK MAH.,78155
3302,ADANA,YÜREĞİR,641,CUMHURİYET MAH.,78156
3316,ADANA,YÜREĞİR,641,CİNE MAH.,78157
3317,ADANA,YÜREĞİR,641,DADALOĞLU MAH.,78158
3332,ADANA,YÜREĞİR,641,DANIŞMENT MAH.,78159
3333,ADANA,YÜREĞİR,641,DEDE KORKUT MAH.,78160
3341,ADANA,YÜREĞİR,641,DEDEPINARI MAH.,125778
3342,ADANA,YÜREĞİR,641,DENİZKUYUSU MAH.,78161
3343,ADANA,YÜREĞİR,641,DERVİŞLER MAH.,78162
3354,ADANA,YÜREĞİR,641,DOĞANKENT BAHÇELİEVLER MAH.,78163
3359,ADANA,YÜREĞİR,641,DOĞANKENT CUMHURİYET MAH.,78164
3367,ADANA,YÜREĞİR,641,DOĞANKENT KIŞLA MAH.,78165
3375,ADANA,YÜREĞİR,641,DÜZCE MAH.,78166
3376,ADANA,YÜREĞİR,641,ESENLER MAH.,78167
3377,ADANA,YÜREĞİR,641,ESKİ MİSİS MAH.,78168
3383,ADANA,YÜREĞİR,641,EĞRİAĞAÇ MAH.,78169
3384,ADANA,YÜREĞİR,641,GAZİPAŞA MAH.,78170
3388,ADANA,YÜREĞİR,641,GEÇİTLİ CUMHURİYET MAH.,78171
3392,ADANA,YÜREĞİR,641,GÖKÇELİ MAH.,78172
3393,ADANA,YÜREĞİR,641,GÜMÜŞYAZI MAH.,78173
3394,ADANA,YÜREĞİR,641,GÜNEŞLİ MAH.,78174
3402,ADANA,YÜREĞİR,641,GÜVELOĞLU MAH.,138611
3403,ADANA,YÜREĞİR,641,GÜZEL CUMHURİYET MAH.,125779
3407,ADANA,YÜREĞİR,641,GÜZELEVLER MAH.,78175
3421,ADANA,YÜREĞİR,641,HACIALİ MAH.,78176
3423,ADANA,YÜREĞİR,641,HAVRANİYE MAH.,78177
3425,ADANA,YÜREĞİR,641,HAVUTLU MAH.,78178
3436,ADANA,YÜREĞİR,641,HAYDAROĞLU MAH.,78179
3449,ADANA,YÜREĞİR,641,HEREKLİ MAH.,78180
3450,ADANA,YÜREĞİR,641,IRMAKBAŞI MAH.,78181
3451,ADANA,YÜREĞİR,641,KADIKÖY MAH.,78182
3452,ADANA,YÜREĞİR,641,KAMIŞLI MAH.,78183
3453,ADANA,YÜREĞİR,641,KARAAHMETLİ MAH.,78184
3454,ADANA,YÜREĞİR,641,KARACAOĞLAN MAH.,78185
3477,ADANA,YÜREĞİR,641,KAYARLI MAH.,78186
3478,ADANA,YÜREĞİR,641,KAZIM KARABEKİR MAH.,78188
3492,ADANA,YÜREĞİR,641,KAŞLICA MAH.,138612
3493,ADANA,YÜREĞİR,641,KIŞLA MAH.,78189
3531,ADANA,YÜREĞİR,641,KOZA MAH.,78190
3544,ADANA,YÜREĞİR,641,KÖKLÜCE MAH.,78191
3547,ADANA,YÜREĞİR,641,KÖPRÜGÖZÜ MAH.,78192
3548,ADANA,YÜREĞİR,641,KÖPRÜLÜ MAH.,78193
3554,ADANA,YÜREĞİR,641,KÜTÜKLÜ MAH.,78194
3555,ADANA,YÜREĞİR,641,KİREMİTHANE MAH.,78195
3571,ADANA,YÜREĞİR,641,LEVENT MAH.,78196
3598,ADANA,YÜREĞİR,641,MUTLU MAH.,78197
3600,ADANA,YÜREĞİR,641,P.T.T MAH.,78198
3628,ADANA,YÜREĞİR,641,PAŞAKÖY MAH.,78199
3629,ADANA,YÜREĞİR,641,PEKMEZLİ MAH.,78200
3630,ADANA,YÜREĞİR,641,SAKIZLI MAH.,78201
3631,ADANA,YÜREĞİR,641,SARIÇAM MAH.,78202
3648,ADANA,YÜREĞİR,641,SAZAK MAH.,78203
3649,ADANA,YÜREĞİR,641,SAĞDIÇLI MAH.,78204
3650,ADANA,YÜREĞİR,641,SELAHATTİN EYYUBİ MAH.,78205
3677,ADANA,YÜREĞİR,641,SERİNEVLER MAH.,78206
3692,ADANA,YÜREĞİR,641,SEYHAN MAH.,78207
3703,ADANA,YÜREĞİR,641,SOLAKLI CUMHURİYET MAH.,78208
3709,ADANA,YÜREĞİR,641,SOLAKLI HÜRRİYET MAH.,78209
3712,ADANA,YÜREĞİR,641,SİNANPAŞA MAH.,78210
3720,ADANA,YÜREĞİR,641,TAHSİLLİ MAH.,78211
3729,ADANA,YÜREĞİR,641,TAŞÇI MAH.,78212
3730,ADANA,YÜREĞİR,641,ULUBATLI HASAN MAH.,78213
3763,ADANA,YÜREĞİR,641,VAYVAYLI MAH.,138613
3764,ADANA,YÜREĞİR,641,YAHŞİLER MAH.,78214
3765,ADANA,YÜREĞİR,641,YAKAPINAR MAH.,78215
3770,ADANA,YÜREĞİR,641,YALNIZCA MAH.,78217
3771,ADANA,YÜREĞİR,641,YAMAÇLI MAH.,78218
3783,ADANA,YÜREĞİR,641,YAVUZLAR MAH.,78219
3810,ADANA,YÜREĞİR,641,YENİCE MAH.,78220
3811,ADANA,YÜREĞİR,641,YENİDOĞAN MAH.,78221
3835,ADANA,YÜREĞİR,641,YENİKÖY MAH.,78222
3836,ADANA,YÜREĞİR,641,YERDELEN MAH.,78223
3837,ADANA,YÜREĞİR,641,YEŞİL BAĞLAR MAH.,78224
3848,ADANA,YÜREĞİR,641,YUKARIÇİÇEKLİ MAH.,78225
3849,ADANA,YÜREĞİR,641,YUNUS EMRE MAH.,78226
3859,ADANA,YÜREĞİR,641,YUNUSOĞLU CUMHURİYET MAH.,78227
3862,ADANA,YÜREĞİR,641,YUNUSOĞLU HÜRRİYET MAH.,78228
3867,ADANA,YÜREĞİR,641,ZAĞARLI MAH.,78229
3868,ADANA,YÜREĞİR,641,ÇAMLIBEL MAH.,78230
3890,ADANA,YÜREĞİR,641,ÇATALPINAR MAH.,138610
3892,ADANA,YÜREĞİR,641,ÇAĞIRKANLI MAH.,78231
3894,ADANA,YÜREĞİR,641,ÇELEMLİ MAH.,138322
3897,ADANA,YÜREĞİR,641,ÇOTLU MAH.,78232
3899,ADANA,YÜREĞİR,641,ÖZGÜR MAH.,78233
3908,ADANA,YÜREĞİR,641,ÖZLER MAH.,78234
3911,ADANA,YÜREĞİR,641,ŞAHİNAĞA MAH.,78235
3912,ADANA,YÜREĞİR,641,ŞEHİT ERKUT AKBAY MAH.,78236
3926,ADANA,YÜREĞİR,641,ŞEYHMURAT MAH.,78237
3928,ADANA,ÇUKUROVA,982,BELEDİYE EVLERİ MAH.,118920
4039,ADANA,ÇUKUROVA,982,BEYAZEVLER MAH.,118921
4060,ADANA,ÇUKUROVA,982,BOZCALAR MAH.,140590
4061,ADANA,ÇUKUROVA,982,DÖRTLER MAH.,140596
4063,ADANA,ÇUKUROVA,982,ESENTEPE MAH.,118922
4067,ADANA,ÇUKUROVA,982,FADIL MAH.,140591
4068,ADANA,ÇUKUROVA,982,GÖKKUYU MAH.,118923
4069,ADANA,ÇUKUROVA,982,GÜZELYALI MAH.,118924
4153,ADANA,ÇUKUROVA,982,HUZUREVLERİ MAH.,118925
4281,ADANA,ÇUKUROVA,982,KABASAKAL MAH.,140588
4285,ADANA,ÇUKUROVA,982,KARAHAN MAH.,140589
4289,ADANA,ÇUKUROVA,982,KARSLILAR MAH.,118926
4299,ADANA,ÇUKUROVA,982,KAŞOBA MAH.,140592
4300,ADANA,ÇUKUROVA,982,KOCATEPE MAH.,118927
4303,ADANA,ÇUKUROVA,982,KURTTEPE MAH.,118928
4317,ADANA,ÇUKUROVA,982,KÜÇÜKÇINAR MAH.,140593
4318,ADANA,ÇUKUROVA,982,MAHFESIĞMAZ MAH.,118929
4390,ADANA,ÇUKUROVA,982,MEMİŞLİ MAH.,140597
4391,ADANA,ÇUKUROVA,982,PİRİLİ MAH.,140594
4392,ADANA,ÇUKUROVA,982,SALBAŞ ESENTEPE MAH.,118930
4394,ADANA,ÇUKUROVA,982,SÖĞÜTLÜ MAH.,140595
4395,ADANA,ÇUKUROVA,982,TOROS MAH.,118931
4525,ADANA,ÇUKUROVA,982,YENİ MAH.,118932
4528,ADANA,ÇUKUROVA,982,YURT MAH.,118933
4617,ADANA,ÇUKUROVA,982,YÜZÜNCÜYIL MAH.,118934
4707,ADANA,ÇUKUROVA,982,ÖRCÜN MAH.,140598
4708,ADANA,ÇUKUROVA,982,ŞAMBAYADI MAH.,118935
4718,ADANA,İMAMOĞLU,699,ADALET MAH.,78438
4722,ADANA,İMAMOĞLU,699,ALAYBEYİ MAH.,139051
4723,ADANA,İMAMOĞLU,699,ALİLER MAH.,139056
4724,ADANA,İMAMOĞLU,699,AYVALI MAH.,139052
4725,ADANA,İMAMOĞLU,699,AĞZIKARACA MAH.,139050
4726,ADANA,İMAMOĞLU,699,CAMİLİ MAH.,139053
4728,ADANA,İMAMOĞLU,699,CUMHURİYET MAH.,78439
4737,ADANA,İMAMOĞLU,699,DANACILI MAH.,139055
4738,ADANA,İMAMOĞLU,699,FATİH MAH.,126583
4746,ADANA,İMAMOĞLU,699,HACIHASANLI MAH.,139057
4747,ADANA,İMAMOĞLU,699,HÜRRİYET MAH.,78440
4760,ADANA,İMAMOĞLU,699,KOYUNEVİ MAH.,139058
4762,ADANA,İMAMOĞLU,699,MALIHIDIRLI MAH.,139059
4764,ADANA,İMAMOĞLU,699,MENTEŞ MAH.,78441
4765,ADANA,İMAMOĞLU,699,OTLUK MAH.,139060
4766,ADANA,İMAMOĞLU,699,PEKMEZCİ MAH.,139068
4767,ADANA,İMAMOĞLU,699,SAYCA MAH.,139061
4768,ADANA,İMAMOĞLU,699,SAYGEÇİT MAH.,78442
4771,ADANA,İMAMOĞLU,699,SEVİNÇLİ MAH.,139062
4773,ADANA,İMAMOĞLU,699,SOKUTAŞ MAH.,139063
4774,ADANA,İMAMOĞLU,699,TUNA MAH.,78443
4778,ADANA,İMAMOĞLU,699,UFACIKÖREN MAH.,139064
4779,ADANA,İMAMOĞLU,699,ULUÇINAR MAH.,139065
4780,ADANA,İMAMOĞLU,699,YAZITEPE MAH.,139067
4781,ADANA,İMAMOĞLU,699,YENİEVLER MAH.,126582
